3.153909e-02	4.699356e-01	1.303367e-01
5.298514e-02	1.969016e+00	3.938032e-01
7.478623e-02	2.910766e+00	3.610361e-01
1.082470e-01	5.831645e+00	4.186877e-01
1.622756e-01	1.037377e+01	3.893208e-01
2.446756e-01	1.879718e+01	3.929748e-01
3.667619e-01	2.811549e+01	3.231452e-01
5.503742e-01	3.795215e+01	2.382455e-01
8.260733e-01	4.706724e+01	1.613776e-01
1.239322e+00	5.950236e+01	1.113638e-01
1.771932e+00	8.575427e+01	1.120925e-01
